0	0	confirmation_bias/seeds_model_11.txt	1
0	0	confirmation_bias/seeds_model_10.txt	1
0	0	confirmation_bias/cphpg861448p6298338_8.txt	1
0	0	confirmation_bias/seeds_model_12.txt	1
0	0	confirmation_bias/seeds_model_9.txt	1
0	0	confirmation_bias/cphpg861448p6298338_7.txt	1
0	0	confirmation_bias/seeds_model_13.txt	1
1	0	meg/Magnetoencephalography_3.txt	1
1	0	meg/Shuntinginhibition_3.txt	1
1	0	meg/Magnetoencephalography_15.txt	1
1	0	meg/Magnetoencephalography_17.txt	1
1	0	meg/Magnetoencephalography_14.txt	1
1	0	meg/Magnetoencephalography_19.txt	1
1	0	meg/Magnetoencephalography_16.txt	1
1	0	meg/Magnetoencephalography_12.txt	1
1	0	meg/Magnetoencephalography_20.txt	1
1	0	meg/Magnetoencephalography_10.txt	1
1	0	meg/Magnetoencephalography_18.txt	1
1	0	meg/Magnetoencephalography_8.txt	1
1	0	meg/Magnetoencephalography_23.txt	1
1	0	meg/Magnetoencephalography_21.txt	1
1	0	meg/Magnetoencephalography_13.txt	1
1	0	meg/Shuntinginhibition_5.txt	1
1	0	meg/Shuntinginhibition_4.txt	1
1	0	meg/Magnetoencephalography_9.txt	1
1	0	meg/Magnetoencephalography_4.txt	1
1	0	meg/Magnetoencephalography_22.txt	1
1	0	meg/Magnetoencephalography_5.txt	1
1	0	meg/Magnetoencephalography_7.txt	1
2	0	fnir/Functionalnearinfraredspectroscopy_10.txt	1
3	0	hear_loss/innerandouterhaircells_153.txt	1
3	0	hear_loss/innerandouterhaircells_154.txt	1
4	0	hot_cold/Hotcoldempathygap_3.txt	1
5	0	anxiety_disorder/thetrans_15.txt	1
5	0	anxiety_disorder/thetrans_18.txt	1
5	0	anxiety_disorder/thetrans_12.txt	1
5	0	anxiety_disorder/thetrans_9.txt	1
5	0	anxiety_disorder/thetrans_19.txt	1
5	0	anxiety_disorder/thetrans_17.txt	1
5	0	anxiety_disorder/thetrans_14.txt	1
5	0	anxiety_disorder/thetrans_11.txt	1
5	0	anxiety_disorder/thetrans_20.txt	1
5	0	anxiety_disorder/thetrans_10.txt	1
5	0	anxiety_disorder/thetrans_16.txt	1
5	0	anxiety_disorder/thetrans_8.txt	1
5	0	anxiety_disorder/thetrans_13.txt	1
6	0	emotion_heart/Somaticmarkerhypothesis_4.txt	1
6	0	emotion_heart/Somaticmarkerhypothesis_6.txt	1
6	0	emotion_heart/Somaticmarkerhypothesis_8.txt	1
6	0	emotion_heart/Somaticmarkerhypothesis_7.txt	1
7	0	available_heuristic/Availabilityheuristic_5.txt	1
7	0	available_heuristic/Availabilityheuristic_1.txt	1
7	0	available_heuristic/Availabilityheuristic_3.txt	1
7	0	available_heuristic/Availabilityheuristic_4.txt	1
8	0	psych_code/collegereportcr186pdfsfvrsn15f49e842_2.txt	1
9	0	basking/Baskinginreflectedglory_3.txt	1
9	0	basking/Baskinginreflectedglory_4.txt	1
9	0	basking/Baskinginreflectedglory_6.txt	1
9	0	basking/Baskinginreflectedglory_7.txt	1
9	0	basking/Baskinginreflectedglory_10.txt	1
9	0	basking/Baskinginreflectedglory_8.txt	1
9	0	basking/Baskinginreflectedglory_11.txt	1
9	0	basking/Baskinginreflectedglory_5.txt	1
10	0	confirmation_bias/cphpg861448p6298338_7.txt	1
10	0	change_belief/Listofcognitivebiases_66.txt	1
10	0	confirmation_bias/cphpg861448p6298338_8.txt	1
11	0	focus_testing/full_15.txt	1
11	0	focus_testing/full_12.txt	1
11	0	focus_testing/full_14.txt	1
11	0	focus_testing/full_9.txt	1
11	0	focus_testing/full_22.txt	1
11	0	focus_testing/full_10.txt	1
11	0	focus_testing/full_18.txt	1
11	0	focus_testing/full_17.txt	1
11	0	focus_testing/full_19.txt	1
11	0	focus_testing/full_6.txt	1
11	0	focus_testing/full_21.txt	1
11	0	focus_testing/full_8.txt	1
11	0	focus_testing/full_7.txt	1
11	0	focus_testing/full_13.txt	1
11	0	focus_testing/full_16.txt	1
11	0	focus_testing/full_20.txt	1
12	0	reject_extreme/s4062201801975_17.txt	1
13	0	dopamine/oxytocinthelovehormone_6.txt	1
13	0	dopamine/dopaminethepathwaytopleasure_7.txt	1
13	0	dopamine/whatisanhedonia_1.txt	1
13	0	dopamine/oxytocinthelovehormone_8.txt	1
13	0	dopamine/oxytocinthelovehormone_7.txt	1
13	0	dopamine/oxytocinthelovehormone_5.txt	1
13	0	dopamine/dopaminethepathwaytopleasure_6.txt	1
13	0	dopamine/serotoninthenaturalmoodbooster_6.txt	1
13	0	dopamine/serotoninthenaturalmoodbooster_7.txt	1
13	0	dopamine/endorphinsthebrainsnaturalpainreliever_6.txt	1
13	0	dopamine/oxytocinthelovehormone_10.txt	1
13	0	dopamine/serotoninthenaturalmoodbooster_8.txt	1
13	0	dopamine/endorphinsthebrainsnaturalpainreliever_7.txt	1
13	0	dopamine/oxytocinthelovehormone_9.txt	1
14	0	personality_disorder/Personalitydisorder_135.txt	1
15	0	gene_express/Geneexpression_32.txt	1
15	0	gene_express/Geneexpression_37.txt	1
15	0	gene_express/Geneexpression_11.txt	1
15	0	gene_express/Geneexpression_39.txt	1
15	0	gene_express/Geneexpression_5.txt	1
