0	0	incineration/Incineration_91.txt	1
0	0	incineration/Incineration_88.txt	1
0	0	incineration/Incineration_9.txt	1
0	0	incineration/Incineration_90.txt	1
0	0	incineration/Incineration_93.txt	1
0	0	incineration/Incineration_66.txt	1
0	0	incineration/Incineration_62.txt	1
0	0	incineration/Incineration_78.txt	1
0	0	incineration/Waste-to-energy_plant_17.txt	1
0	0	incineration/Incineration_26.txt	1
0	0	incineration/Incineration_85.txt	1
0	0	incineration/Incineration_67.txt	1
0	0	incineration/Incineration_102.txt	1
0	0	incineration/Incineration_23.txt	1
0	0	incineration/Incineration_58.txt	1
0	0	incineration/Incineration_89.txt	1
0	0	incineration/Incineration_99.txt	1
0	0	incineration/Incineration_97.txt	1
0	0	incineration/Waste-to-energy_plant_18.txt	1
0	0	incineration/Incineration_22.txt	1
0	0	incineration/Incineration_103.txt	1
0	0	incineration/Incineration_92.txt	1
0	0	incineration/Incineration_34.txt	1
0	0	incineration/Incineration_84.txt	1
0	0	incineration/Incineration_73.txt	1
1	0	water_spray/what_does_reduce_reuse_recycle_mean_22.txt	1
2	0	biodegradable/biodegradableplasticblendsoffernewoptionsfordisposalhtml_4.txt	1
2	0	biodegradable/201905compostablefoodpfasenvironmenthtml_2.txt	1
3	0	Lithium_in_the_earth/Lithiumionbattery_117.txt	1
3	0	Lithium_in_the_earth/globalenergyconsumption_1.txt	1
3	0	Lithium_in_the_earth/Lithium_48.txt	1
3	0	Lithium_in_the_earth/WhatisthetotalmassoftheEarthscrust_2.txt	1
3	0	Lithium_in_the_earth/S2405844019347012_11.txt	1
4	0	perennial_crop/comfreytrialshtml_3.txt	1
5	0	hot_water_cylinder/Legionnaires27disease_17.txt	1
5	0	hot_water_cylinder/Legionella_22.txt	1
6	0	flight_carbon_neutral/sustainabilityatqantashtml_2.txt	1
6	0	flight_carbon_neutral/sustainabilityatqantashtml_10.txt	1
6	0	flight_carbon_neutral/sustainableaviationfuelhtml_4.txt	1
6	0	flight_carbon_neutral/sustainabilityatqantashtml_5.txt	1
6	0	flight_carbon_neutral/sustainabilityatqantashtml_6.txt	1
6	0	flight_carbon_neutral/carbonoffsettinghtml_3.txt	1
6	0	flight_carbon_neutral/sustainabilityatqantashtml_8.txt	1
6	0	flight_carbon_neutral/sustainabilityatqantashtml_4.txt	1
6	0	flight_carbon_neutral/sustainableaviationfuelhtml_2.txt	1
6	0	flight_carbon_neutral/flycarbonneutralhtml_7.txt	1
6	0	flight_carbon_neutral/sustainableaviationfuelhtml_5.txt	1
6	0	flight_carbon_neutral/sustainabilityatqantashtml_9.txt	1
6	0	flight_carbon_neutral/sustainabilityatqantashtml_3.txt	1
6	0	flight_carbon_neutral/carbonoffsettinghtml_2.txt	1
6	0	flight_carbon_neutral/sustainableaviationfuelhtml_3.txt	1
6	0	flight_carbon_neutral/sustainableaviationfuelhtml_6.txt	1
7	0	inner_insulation/Passivesolarbuildingdesign_5.txt	1
7	0	inner_insulation/Passivesolarbuildingdesign_49.txt	1
7	0	inner_insulation/Passivesolarbuildingdesign_53.txt	1
7	0	inner_insulation/Passivesolarbuildingdesign_47.txt	1
7	0	inner_insulation/Passivesolarbuildingdesign_50.txt	1
7	0	inner_insulation/Passivesolarbuildingdesign_23.txt	1
7	0	inner_insulation/Passivesolarbuildingdesign_55.txt	1
7	0	inner_insulation/Passivesolarbuildingdesign_52.txt	1
7	0	inner_insulation/Passivesolarbuildingdesign_54.txt	1
8	0	washing_machines/sinnerscircle5149htm_7.txt	1
8	0	washing_machines/sinnerscircle5149htm_18.txt	1
8	0	washing_machines/sinnerscircle5149htm_16.txt	1
9	0	charge_battery/kasasmartwifipowerstriphs300_4.txt	1
9	0	charge_battery/kasasmartwifipowerstriphs300_6.txt	1
9	0	charge_battery/kasasmartwifipowerstriphs300_5.txt	1
9	0	charge_battery/kasasmartwifipowerstriphs300_8.txt	1
9	0	charge_battery/kasasmartwifipowerstriphs300_7.txt	1
10	0	wood_CO2/stationaryemissions32016pdf_50.txt	1
10	0	wood_CO2/stationaryemissions32016pdf_51.txt	1
11	0	electricity_switch_cars/20WWSItalypdf_6.txt	1
12	0	electricity_playground/y5686e06htm_8.txt	1
12	0	electricity_playground/10093AEfficiencyoftheHumanBody_15.txt	1
13	0	drought_garden/Xeriscaping_16.txt	1
13	0	drought_garden/Xeriscaping_15.txt	1
13	0	drought_garden/Xeriscaping_4.txt	1
13	0	drought_garden/Xeriscaping_12.txt	1
13	0	drought_garden/Xeriscaping_3.txt	1
13	0	drought_garden/Xeriscaping_18.txt	1
13	0	drought_garden/Xeriscaping_13.txt	1
13	0	drought_garden/Xeriscaping_9.txt	1
13	0	drought_garden/Xeriscaping_10.txt	1
13	0	drought_garden/Xeriscaping_8.txt	1
13	0	drought_garden/Xeriscaping_14.txt	1
13	0	drought_garden/Xeriscaping_7.txt	1
13	0	drought_garden/Xeriscaping_17.txt	1
13	0	drought_garden/Xeriscaping_11.txt	1
13	0	drought_garden/Xeriscaping_6.txt	1
13	0	drought_garden/Xeriscaping_5.txt	1
14	0	carbon_household/beopthtml_1.txt	1
15	0	sustainable_city_no_car/Compactcity_89.txt	1
15	0	sustainable_city_no_car/Compactcity_80.txt	1
15	0	sustainable_city_no_car/Compactcity_82.txt	1
15	0	sustainable_city_no_car/Compactcity_47.txt	1
15	0	sustainable_city_no_car/Compactcity_81.txt	1
15	0	sustainable_city_no_car/Compactcity_96.txt	1
15	0	sustainable_city_no_car/Compactcity_45.txt	1
15	0	sustainable_city_no_car/Compactcity_57.txt	1
15	0	sustainable_city_no_car/Compactcity_53.txt	1
15	0	sustainable_city_no_car/Compactcity_43.txt	1
15	0	sustainable_city_no_car/Compactcity_59.txt	1
15	0	sustainable_city_no_car/Compactcity_70.txt	1
15	0	sustainable_city_no_car/Compactcity_95.txt	1
15	0	sustainable_city_no_car/Compactcity_69.txt	1
15	0	sustainable_city_no_car/Compactcity_87.txt	1
15	0	sustainable_city_no_car/Compactcity_40.txt	1
15	0	sustainable_city_no_car/Compactcity_85.txt	1
15	0	sustainable_city_no_car/Compactcity_42.txt	1
15	0	sustainable_city_no_car/Compactcity_94.txt	1
15	0	sustainable_city_no_car/Compactcity_49.txt	1
15	0	sustainable_city_no_car/Compactcity_48.txt	1
15	0	sustainable_city_no_car/Compactcity_46.txt	1
15	0	sustainable_city_no_car/Compactcity_77.txt	1
15	0	sustainable_city_no_car/Compactcity_63.txt	1
15	0	sustainable_city_no_car/Compactcity_83.txt	1
15	0	sustainable_city_no_car/Compactcity_88.txt	1
15	0	sustainable_city_no_car/Compactcity_58.txt	1
15	0	sustainable_city_no_car/Compactcity_79.txt	1
15	0	sustainable_city_no_car/Compactcity_61.txt	1
15	0	sustainable_city_no_car/Compactcity_91.txt	1
15	0	sustainable_city_no_car/Compactcity_84.txt	1
15	0	sustainable_city_no_car/Compactcity_98.txt	1
15	0	sustainable_city_no_car/Compactcity_56.txt	1
15	0	sustainable_city_no_car/Compactcity_92.txt	1
15	0	sustainable_city_no_car/Compactcity_50.txt	1
15	0	sustainable_city_no_car/Compactcity_86.txt	1
15	0	sustainable_city_no_car/Compactcity_41.txt	1
15	0	sustainable_city_no_car/Compactcity_65.txt	1
15	0	sustainable_city_no_car/Compactcity_90.txt	1
15	0	sustainable_city_no_car/Compactcity_64.txt	1
15	0	sustainable_city_no_car/Compactcity_52.txt	1
15	0	sustainable_city_no_car/Compactcity_75.txt	1
15	0	sustainable_city_no_car/Compactcity_74.txt	1
15	0	sustainable_city_no_car/Compactcity_76.txt	1
15	0	sustainable_city_no_car/Compactcity_73.txt	1
15	0	sustainable_city_no_car/Compactcity_71.txt	1
15	0	sustainable_city_no_car/Compactcity_62.txt	1
15	0	sustainable_city_no_car/Compactcity_55.txt	1
15	0	sustainable_city_no_car/Compactcity_93.txt	1
15	0	sustainable_city_no_car/Compactcity_54.txt	1
15	0	sustainable_city_no_car/Compactcity_60.txt	1
15	0	sustainable_city_no_car/Compactcity_67.txt	1
15	0	sustainable_city_no_car/Compactcity_51.txt	1
15	0	sustainable_city_no_car/Compactcity_68.txt	1
15	0	sustainable_city_no_car/Compactcity_78.txt	1
16	0	spring_store_energy/S187661021502576Xpdf_7.txt	1
17	0	white_paper/howbleachdamagestheenvironmentandourhealth_94.txt	1
17	0	white_paper/howbleachdamagestheenvironmentandourhealth_103.txt	1
17	0	white_paper/howbleachdamagestheenvironmentandourhealth_92.txt	1
17	0	white_paper/howbleachdamagestheenvironmentandourhealth_88.txt	1
17	0	white_paper/howbleachdamagestheenvironmentandourhealth_98.txt	1
17	0	white_paper/howbleachdamagestheenvironmentandourhealth_96.txt	1
17	0	white_paper/howbleachdamagestheenvironmentandourhealth_101.txt	1
17	0	white_paper/papermakinghtml_13.txt	1
